commit,faults,path,ImplicitDefinitions,ImplicitConversions,ImplicitParameters,OverridingPatternVariables,UsageOfNull,UnitVariables,FunctionVariables,NumberOfReturns
HEAD,6,package mysql - trait FinagleMysqlEncoders - method encoder - <$anon: FinagleMysqlEncoders.this.Encoder[T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package mysql - trait FinagleMysqlEncoders - method encoder - <$anon: FinagleMysqlEncoders.this.Encoder[T]> - method apply - <$anon: io.getquill.context.Encoder[List[<error>] T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package mysql - trait FinagleMysqlEncoders - method traversableEncoder - <$anon: FinagleMysqlEncoders.this.Encoder[Traversable[T]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package mysql - trait FinagleMysqlEncoders - method optionEncoder - <$anon: FinagleMysqlEncoders.this.Encoder[Option[T]]>,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,6,package context - class Context,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
HEAD,6,package context - class Context - class MappedEncoding,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,6,package context - class Context - method mappedDecoder - <$anon: Context.this.Decoder[O]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package context - class Context - method mappedEncoder - <$anon: Context.this.Encoder[I]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package cassandra - trait Ops,5.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,0,package cassandra - trait Ops - class Options,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package cassandra - trait Ops - class QueryOps,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package cassandra - trait Ops - class EntityOps,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package cassandra - trait Ops - class InsertOps,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package cassandra - trait Ops - class DeleteOps,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package cassandra - trait Ops - class ActionOps,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,0,package quotation - class QuotedAst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package quotation - trait Quotation,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package cassandra - object CqlIdiom,25.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package dsl - trait CoreDsl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package dsl - trait QueryDsl,6.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
HEAD,6,package dsl - trait QueryDsl - trait Query,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
HEAD,0,package dsl - trait QueryDsl - trait JoinQuery,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,6,package dsl - trait QueryDsl - trait EntityQuery,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
HEAD,6,package dsl - trait QueryDsl - class InsertUnassignedAction,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
HEAD,6,package dsl - trait QueryDsl - class InsertAssignedAction,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,0,package dsl - trait QueryDsl - trait Schema,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package dsl - trait QueryDsl - trait Action,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package dsl - trait QueryDsl - trait Insert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package dsl - trait QueryDsl - trait Update,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package dsl - trait QueryDsl - trait Delete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package dsl - trait QueryDsl - trait UnassignedAction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package context - trait QueryMacro,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class FinagleMysqlContext,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
HEAD,6,package quotation - trait Liftables,14.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0
HEAD,6,package async - trait Encoders,16.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
HEAD,6,package async - trait Encoders - method encoder - <$anon: Encoders.this.Encoder[T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package async - trait Encoders - method encoder - <$anon: Encoders.this.Encoder[T]> - method apply - <$anon: io.getquill.context.Encoder[List[Any] T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package async - trait Encoders - method traversableEncoder - <$anon: Encoders.this.Encoder[Traversable[T]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package async - trait Encoders - method optionEncoder - <$anon: Encoders.this.Encoder[Option[T]]>,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HEAD,6,package encoding - trait Decoders,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,0,package encoding - trait Decoders - method decoder - <$anon: Decoders.this.Decoder[T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package encoding - trait Decoders - method optionDecoder - <$anon: Decoders.this.Decoder[Option[T]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package encoding - trait Decoders - <$anon: Decoders.this.Decoder[BigDecimal]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package encoding - trait Decoders - <$anon: Decoders.this.Decoder[Array[Byte]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package encoding - trait Decoders - <$anon: Decoders.this.Decoder[java.util.UUID]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - object mirrorWithQueryProbing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class MirrorContextWithQueryProbing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class MirrorContext,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
HEAD,6,package getquill - class MirrorContext - class ActionMirror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class MirrorContext - class BatchActionMirror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class MirrorContext - class QueryMirror,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,6,package dsl - trait QuotationDsl,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
HEAD,0,package dsl - trait QuotationDsl - trait Quoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package dsl - class QuotationMacro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class SqlMirrorContextWithQueryProbing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class SqlMirrorContext,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
HEAD,6,package getquill - class SqlMirrorContext - class ActionApply,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,6,package getquill - class SqlMirrorContext - class ActionMirror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class SqlMirrorContext - class BatchActionMirror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class SqlMirrorContext - class QueryMirror,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,6,package cassandra - trait CassandraContext,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package dsl - trait SqlDsl,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package dsl - trait SqlDsl - class Like,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package context - trait ActionMacro,6.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0
HEAD,6,package async - class AsyncContext,6.0,0.0,9.0,1.0,0.0,0.0,14.0,0.0
HEAD,6,package getquill - class CassandraSyncContext,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
HEAD,6,package getquill - object CassandraSyncContext,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,6,package getquill - object CassandraSyncContext - class ActionApply,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,6,package quotation - trait Parsing,5.0,3.0,32.0,0.0,0.0,0.0,3.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package context - trait ContextMacro,11.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0
HEAD,6,package mirror - trait MirrorEncoders,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package mirror - trait MirrorEncoders - method encoder - <$anon: MirrorEncoders.this.Encoder[T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package mirror - trait MirrorEncoders - method optionEncoder - <$anon: MirrorEncoders.this.Encoder[Option[T]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package mirror - trait MirrorEncoders - method traversableEncoder - <$anon: MirrorEncoders.this.Encoder[Traversable[T]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - class CassandraMirrorContextWithQueryProbing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class CassandraMirrorContext,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
HEAD,6,package getquill - class CassandraMirrorContext - class ActionApply,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,6,package getquill - class CassandraMirrorContext - class ActionMirror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class CassandraMirrorContext - class BatchActionMirror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package getquill - class CassandraMirrorContext - class QueryMirror,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,0,package cassandra - class CqlQuery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package cassandra - class OrderByCriteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package cassandra - object CqlQuery,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
HEAD,6,package quotation - object Rebind,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0
HEAD,6,package sql - class SqlContext,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package encoding - trait Encoders,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
HEAD,6,package encoding - trait Encoders - method encoder - <$anon: Encoders.this.Encoder[T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package encoding - trait Encoders - method encoder - <$anon: Encoders.this.Encoder[T]> - method apply - <$anon: io.getquill.context.Encoder[<error> T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package encoding - trait Encoders - method traversableEncoder - <$anon: Encoders.this.Encoder[Traversable[T]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,6,package encoding - trait Encoders - method optionEncoder - <$anon: Encoders.this.Encoder[Option[T]]>,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HEAD,1,package encoding - trait Decoders,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,1,package encoding - trait Decoders - method decoder - <$anon: Decoders.this.Decoder[T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package encoding - trait Decoders - method optionDecoder - <$anon: Decoders.this.Decoder[Option[T]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package encoding - trait Decoders - <$anon: Decoders.this.Decoder[BigDecimal]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package encoding - trait Decoders - <$anon: Decoders.this.Decoder[Array[Byte]]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package encoding - trait Decoders - <$anon: Decoders.this.Decoder[java.util.UUID]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Unliftables,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,5.0,3.0,31.0,0.0,0.0,0.0,3.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Liftables,14.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,5.0,3.0,31.0,0.0,0.0,0.0,3.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - class QuotedAst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quotation,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Unliftables,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package getquill - object ImplicitQuery,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
HEAD,1,package getquill - class ImplicitQueryMacro,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,5.0,3.0,31.0,0.0,0.0,0.0,3.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - object IsDynamic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - object Rebind,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0
HEAD,1,package quotation - trait Liftables,14.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,5.0,3.0,31.0,0.0,0.0,0.0,3.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Quoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - class QuotedAst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quotation,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Unliftables,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,5.0,3.0,31.0,0.0,0.0,0.0,3.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Liftables,13.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Quoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - class QuotedAst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quotation,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Unliftables,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,5.0,3.0,30.0,0.0,0.0,0.0,3.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Liftables,13.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Unliftables,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,5.0,3.0,30.0,0.0,0.0,0.0,3.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Liftables,13.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Unliftables,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,5.0,3.0,30.0,0.0,0.0,0.0,3.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Liftables,13.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,5.0,3.0,29.0,0.0,0.0,0.0,3.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Quoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - class QuotedAst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quotation,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Quoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - class QuotedAst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quotation,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Quoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - class QuotedAst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quotation,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Quoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - class QuotedAst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quotation,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,5.0,1.0,25.0,0.0,0.0,0.0,3.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Quoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - class QuotedAst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quotation,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - trait Quoted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quotation - class QuotedAst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Quotation,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - object Rebind,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0
HEAD,1,package quotation - trait Parsing,4.0,1.0,21.0,0.0,0.0,0.0,3.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Unliftables,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,4.0,1.0,21.0,0.0,0.0,0.0,3.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Liftables,12.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0
HEAD,1,package quotation - trait Parsing,4.0,1.0,21.0,0.0,0.0,0.0,3.0,0.0
HEAD,0,package quotation - trait Parsing - class Parser,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,0,package quotation - trait Parsing - method operationParser - object operator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package dsl - class QueryDslMacro,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jasync - trait Decoders,33.0,4.0,14.0,0.0,1.0,0.0,19.0,0.0
HEAD,0,package jasync - trait Decoders - class AsyncDecoder,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HEAD,0,package jasync - trait Decoders - method decoder - <$anon: (Decoders.this.Index  Decoders.this.ResultRow) => T>,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jasync - trait Decoders - method mappedDecoder - <$anon: (Decoders.this.Index  Decoders.this.ResultRow) => O>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jasync - trait Decoders - trait NumericDecoder,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jasync - trait Decoders - method optionDecoder - <$anon: (Decoders.this.Index  Decoders.this.ResultRow) => Option[T]>,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
HEAD,0,package jasync - trait Decoders - <$anon: (Decoders.this.Index  Decoders.this.ResultRow) => BigDecimal>,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jasync - trait Decoders - <$anon: (Decoders.this.Index  Decoders.this.ResultRow) => Int>,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jasync - trait Decoders - <$anon: (Decoders.this.Index  Decoders.this.ResultRow) => Long>,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jasync - trait Decoders - <$anon: (Decoders.this.Index  Decoders.this.ResultRow) => Float>,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package jasync - trait Decoders - <$anon: (Decoders.this.Index  Decoders.this.ResultRow) => Double>,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object ClassTagConversions,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - class FinaglePostgresContext,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0
HEAD,0,package getquill - object FinaglePostgresContext,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - object FinaglePostgresContext - class EncodeParam,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package idiom - trait SqlIdiom,72.0,256.0,216.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package idiom - trait SqlIdiom - method defaultTokenizer - <$anon: io.getquill.idiom.StatementInterpolator.Tokenizer[io.getquill.ast.Ast]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package idiom - trait SqlIdiom - class FlattenSqlQueryTokenizerHelper,2.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package idiom - object SqlIdiom,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package idiom - object SqlIdiom - method copyIdiom - <$anon: io.getquill.context.sql.idiom.SqlIdiom>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package idiom - object SqlIdiom - method withActionAlias - <$anon: io.getquill.idiom.StatementInterpolator.Tokenizer[io.getquill.ast.Ast]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - class OrientDBSyncContext,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
HEAD,0,package context - object ProbeStatement,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package idiom - object StatementInterpolator,17.0,5.0,3.0,0.0,0.0,0.0,3.0,0.0
HEAD,0,package idiom - object StatementInterpolator - trait Tokenizer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package idiom - object StatementInterpolator - object Tokenizer,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
HEAD,0,package idiom - object StatementInterpolator - object Tokenizer - method apply - <$anon: io.getquill.idiom.StatementInterpolator.Tokenizer[T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package idiom - object StatementInterpolator - object Tokenizer - method withFallback - <$anon: io.getquill.idiom.StatementInterpolator.Tokenizer[T]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package idiom - object StatementInterpolator - class TokenImplicit,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package idiom - object StatementInterpolator - class TokenList,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package idiom - object StatementInterpolator - class Impl,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - trait OracleDialect,13.0,15.0,14.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - trait OracleDialect - class OracleFlattenSqlQueryTokenizerHelper,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - object OracleDialect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package nested - object Elements,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package nested - object Elements - class OrderedSelect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package nested - object Elements - object OrderedSelect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package mysql - class SingleValueRow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package capture - class Dealias,0.0,2.0,0.0,10.0,0.0,0.0,1.0,0.0
HEAD,0,package capture - object Dealias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package norm - object ExpandDistinct,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package monad - class IOMonadMacro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - class TableStereotype,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
